Year,Products,CPI,Minimum Wage,CPI-Wage Gap
2023,"Household operations, furnishings and equipment",131.96666666666667,15.204666666666666,116.762
2023,"Recreation, education and reading",126.41666666666667,15.204666666666666,111.212
2023,Services 9,170.05833333333334,15.204666666666666,154.85366666666667
2023,Shelter 6,172.475,15.204666666666666,157.27033333333333
2023,Transportation,169.03333333333333,15.204666666666666,153.82866666666666
2024,"Alcoholic beverages, tobacco products and recreational cannabis",196.03333333333333,16.303076923076922,179.7302564102564
2024,Clothing and footwear,93.22222222222223,16.303076923076922,76.9191452991453
2024,Energy 7,206.04444444444445,16.303076923076922,189.74136752136752
2024,Food 5,189.05555555555554,16.303076923076922,172.7524786324786
2024,Gasoline,230.61111111111111,16.303076923076922,214.30803418803418
2024,Goods 8,144.43333333333334,16.303076923076922,128.1302564102564
2024,Health and personal care,150.02222222222224,16.303076923076922,133.7191452991453
2024,"Household operations, furnishings and equipment",130.93333333333334,16.303076923076922,114.63025641025641
2024,"Recreation, education and reading",127.08888888888889,16.303076923076922,110.78581196581197
2024,Services 9,176.43333333333334,16.303076923076922,160.1302564102564
2024,Shelter 6,181.24444444444444,16.303076923076922,164.9413675213675
2024,Transportation,171.8777777777778,16.303076923076922,155.57470085470086
